edge_id,source,source_label,source_type,target,target_label,target_type,predicate,layer,assertion_count,source_count,source_ids,population,care_setting
edge:2123a728e010,concept:a67cfd9b7a0b,in-hospital mortality,clinical_concept,setting:009f0c0461ec,PICU,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:217dfff0a4b2,concept:41fb91f2e8ef,STARZ score,clinical_concept,relation:a62d286204b7,Risk factor,relation,Participates in relation,relation_context,2,0,,,
edge:22ee7827f952,concept:59e2545d8c12,renal replacement therapy,clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:232c843f00af,concept:4694eebe5ff3,DMSA renal scan,clinical_concept,relation:fdd437d370c4,Diagnosis or staging,relation,Participates in relation,relation_context,2,0,,,
edge:286504a0751c,concept:70f8fa37cd95,CARPEDIEM,clinical_concept,setting:009f0c0461ec,PICU,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:29628dabea0f,concept:b2a03bf05d09,She,clinical_concept,setting:90eace7f13ff,Kidney replacement therapy,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:296a300be233,concept:3ae2e469c093,underweight,clinical_concept,setting:186238cccd6f,Sepsis,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:2c67d7574a16,concept:d10b7b3c40cc,NORAD,clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:2ca5fb447758,concept:8845aaa4fe44,late AKI,clinical_concept,relation:a62d286204b7,Risk factor,relation,Participates in relation,relation_context,2,0,,,
edge:2f0df0e4555a,concept:b98555890ded,ApoA5,clinical_concept,relation:837276742aa9,Prediction,relation,Participates in relation,relation_context,2,0,,,
edge:2f7e61ac1c75,concept:ebcb3fbb8865,eculizumab,clinical_concept,population:0fd3b2c23bfc,Pediatric age unclear,population,Observed in population,population_context,2,0,,,
edge:2fbb379a39e0,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:19ac73a03254,end-stage renal disease,clinical_concept,Association,empirical_assertion,2,2,PMID:26175143;PMID:39559972,Non-neonatal pediatric;Not specified,General inpatient;Not specified
edge:304efacf90fc,concept:d232f8f1725a,Williams syndrome,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,2,1,PMID:40627324,Neonatal;Pediatric age unclear,Not specified
edge:3061eeb62fa4,concept:68ea491b092f,acute renal failure,clinical_concept,population:a6dd3918708d,Neonatal,population,Observed in population,population_context,2,0,,,
edge:307ed7ec7234,concept:66db9e71f7f8,Continuous kidney replacement therapy,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Diagnosis or staging,empirical_assertion,2,2,PMID:37975941;PMID:38303583,Non-neonatal pediatric,PICU
edge:328944a0da79,concept:bdc8e6790aae,gene,clinical_concept,population:60f1e913db61,Not specified,population,Observed in population,population_context,2,0,,,
edge:3335c60809bc,concept:c4ad51bd420d,TIMP-2*IGFBP-7,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Diagnosis or staging,empirical_assertion,2,1,PMID:37365422,Non-neonatal pediatric,Not specified
edge:336058fdf185,concept:bfb0dc1e8fdf,AKI incidence,clinical_concept,setting:009f0c0461ec,PICU,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:336a96450c29,concept:0b6baed8ee51,neonates,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,2,2,PMID:28187757;PMID:36189502,Neonatal,Not specified
edge:33e9e530ebe0,concept:bb9e4feba6bc,prediction model,clinical_concept,setting:a2ffebdb6db9,General inpatient,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:34a6f15b8706,concept:b2c3a81e8092,neonatal acute kidney injury,clinical_concept,relation:fdd437d370c4,Diagnosis or staging,relation,Participates in relation,relation_context,2,0,,,
edge:3746b8f18ee7,concept:19ac73a03254,end-stage renal disease,clinical_concept,population:60f1e913db61,Not specified,population,Observed in population,population_context,2,0,,,
edge:37530a8b2acb,concept:ef0055aa3063,hypertension,clinical_concept,relation:a62d286204b7,Risk factor,relation,Participates in relation,relation_context,2,0,,,
edge:3995613c3185,concept:821dea596ce1,postoperative acute kidney injury,clinical_concept,relation:a62d286204b7,Risk factor,relation,Participates in relation,relation_context,2,0,,,
edge:3a2e03134cba,concept:a92c7db0d74e,pSAKI-2,clinical_concept,relation:d3f0610632bb,Outcome,relation,Participates in relation,relation_context,2,0,,,
edge:3b03f2885953,concept:f03ba404afb6,survival,clinical_concept,setting:b4249bcbeb64,Oncology or transplant,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:3b1a8e711c78,concept:b57746353556,oliguria,clinical_concept,setting:009f0c0461ec,PICU,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:3c57829138f8,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:59e2545d8c12,renal replacement therapy,clinical_concept,Association,empirical_assertion,2,2,PMID:25480521;PMID:26488219,Explicitly non-pediatric;Not specified,Kidney replacement therapy
edge:3ccb274fc919,concept:bf502fc059e3,CPB-AKI,clinical_concept,relation:fdd437d370c4,Diagnosis or staging,relation,Participates in relation,relation_context,2,0,,,
edge:3eef28122904,concept:1cc152716766,severe AKI,clinical_concept,setting:a2ffebdb6db9,General inpatient,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:40a78741ae8c,concept:86b49243738d,dexmedetomidine,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,2,2,PMID:30260073;PMID:32780926,Pediatric age unclear,Cardiac surgery
edge:427b853d22a2,concept:2247e02f778d,Hypertension,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,2,2,PMID:30462335;PMID:41281162,Non-neonatal pediatric;Not specified,General inpatient;Not specified
edge:42806a39569f,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:04a3a8cdc90f,Cardiac surgery,clinical_concept,Risk factor,empirical_assertion,2,2,PMID:33282633;PMID:37152314,Neonatal;Non-neonatal pediatric,Cardiac surgery
edge:4328fefc2541,concept:5d14ae600c8b,IL-18,clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:4439d065e387,concept:d10b7b3c40cc,NORAD,clinical_concept,population:60f1e913db61,Not specified,population,Observed in population,population_context,2,0,,,
edge:44efbf23584a,concept:f7d635cfe882,morbidity and mortality,clinical_concept,setting:04a3a8cdc90f,Cardiac surgery,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:4708ed788db2,concept:4276166e23d9,eGFR,clinical_concept,relation:a81434589757,Monitoring,relation,Participates in relation,relation_context,2,0,,,
edge:49d61375eaf7,concept:93b2335a2255,pNGAL,clinical_concept,population:60f1e913db61,Not specified,population,Observed in population,population_context,2,0,,,
edge:4a4a2fcc20e4,concept:d1d50bf387fa,poor outcome,clinical_concept,setting:009f0c0461ec,PICU,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:4c16c9faf0c8,concept:0a6588f8aa37,CKRT,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,2,0,,,
edge:4cb8b4c4a373,concept:fbfb66c84913,Mortality,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Outcome,empirical_assertion,2,2,PMID:28858859;PMID:39988815,Non-neonatal pediatric;Pediatric age unclear,Cardiac surgery;General inpatient
edge:4cc775c5e6f0,concept:8845aaa4fe44,late AKI,clinical_concept,population:a0247bcb3f69,Non-neonatal pediatric,population,Observed in population,population_context,2,0,,,
edge:4fc4b6ad86e5,concept:be594bc0b9db,renal function,clinical_concept,setting:a2ffebdb6db9,General inpatient,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:50cbf2407474,concept:e6bd2a03ca8f,preterm infants,clinical_concept,setting:a2ffebdb6db9,General inpatient,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:51d58085e98e,concept:5968f4edfd74,CS-AKI,clinical_concept,population:a0247bcb3f69,Non-neonatal pediatric,population,Observed in population,population_context,2,0,,,
edge:5346a3964d48,concept:a63ddc4be1f1,pre-eclampsia,clinical_concept,population:60f1e913db61,Not specified,population,Observed in population,population_context,2,0,,,
edge:545921d26853,concept:5d14ae600c8b,IL-18,clinical_concept,relation:a81434589757,Monitoring,relation,Participates in relation,relation_context,2,0,,,
edge:55137e793bce,concept:c4847974da78,nephrotoxicity,clinical_concept,relation:d3f0610632bb,Outcome,relation,Participates in relation,relation_context,2,0,,,
edge:5559fac676ce,concept:bb9e4feba6bc,prediction model,clinical_concept,population:a6dd3918708d,Neonatal,population,Observed in population,population_context,2,0,,,
edge:568dde84858f,concept:6df5cad550fc,poor outcomes,clinical_concept,population:a0247bcb3f69,Non-neonatal pediatric,population,Observed in population,population_context,2,0,,,
edge:5965945c5333,concept:44861e186e12,KIM-1,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,2,2,PMID:25751064;PMID:26449997,Not specified,Not specified
edge:59c665229621,concept:966ac4713e4b,dialysis,clinical_concept,setting:009f0c0461ec,PICU,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:5a8e83e3972b,concept:991a5e3f2a5d,critically ill children,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,2,0,,,
edge:5e34587aae8c,concept:5bf3592fe600,continuous renal replacement therapy (CRRT),clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,2,0,,,
edge:5eedb5a3df7f,concept:83c73b3f7837,chronic kidney disease (CKD),clinical_concept,relation:ddafb963e8e5,Management or intervention,relation,Participates in relation,relation_context,2,0,,,
edge:6064289206de,concept:42abe1123034,cidofovir,clinical_concept,relation:ddafb963e8e5,Management or intervention,relation,Participates in relation,relation_context,2,0,,,
edge:61e216d4c498,concept:bacdca30ec80,new-onset acute kidney injury,clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:6325deca3e6c,concept:1c4c20aa95a2,polymyxin B,clinical_concept,concept:66db9e71f7f8,Continuous kidney replacement therapy,clinical_concept,Association,empirical_assertion,2,1,PMID:35401193,Non-neonatal pediatric,Kidney replacement therapy
edge:638d055069ef,concept:d56990b2d044,uKIM-1/cr,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,2,0,,,
edge:646954d8b97f,concept:c4847974da78,nephrotoxicity,clinical_concept,population:60f1e913db61,Not specified,population,Observed in population,population_context,2,0,,,
edge:65a9adfedebf,concept:93b2335a2255,pNGAL,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Prediction,empirical_assertion,2,1,PMID:25605005,Non-neonatal pediatric,PICU
edge:65fbccc08796,concept:98c2443d3f14,cardiac surgery-associated acute kidney injury (CSA-AKI),clinical_concept,relation:fdd437d370c4,Diagnosis or staging,relation,Participates in relation,relation_context,2,0,,,
edge:68816e1008c2,concept:5cfdab25a2e6,renal angina index,clinical_concept,setting:04a3a8cdc90f,Cardiac surgery,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:68cae7654d52,concept:5bf3592fe600,continuous renal replacement therapy (CRRT),clinical_concept,population:a0247bcb3f69,Non-neonatal pediatric,population,Observed in population,population_context,2,0,,,
edge:69a224e4a9c0,concept:44b04110b9cf,Sepsis-associated acute kidney injury,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,2,0,,,
edge:69b36162da5c,concept:1b67e14fca16,90-day mortality,clinical_concept,relation:a62d286204b7,Risk factor,relation,Participates in relation,relation_context,2,0,,,
edge:69faac3f070e,concept:3ae2e469c093,underweight,clinical_concept,concept:1b43259e3df5,28-day mortality,clinical_concept,Risk factor,empirical_assertion,2,1,PMID:32620676,Non-neonatal pediatric,Sepsis
edge:6a5b5a5bb689,concept:bfb0dc1e8fdf,AKI incidence,clinical_concept,population:60f1e913db61,Not specified,population,Observed in population,population_context,2,0,,,
edge:6abb504b1d64,concept:989fe9aa79c0,NGAL,clinical_concept,population:a6dd3918708d,Neonatal,population,Observed in population,population_context,2,0,,,
edge:6aebb63d5169,concept:a63ddc4be1f1,pre-eclampsia,clinical_concept,population:f529ef2927eb,Explicitly non-pediatric,population,Observed in population,population_context,2,0,,,
edge:6bcea5b05308,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:a3c5d408908c,KDIGO criteria,clinical_concept,Diagnosis or staging,empirical_assertion,2,2,PMID:25885883;PMID:42489916,Non-neonatal pediatric;Not specified,Cardiac surgery;General inpatient
edge:6ccd09ba0455,concept:d10b7b3c40cc,NORAD,clinical_concept,relation:ddafb963e8e5,Management or intervention,relation,Participates in relation,relation_context,2,0,,,
edge:6f9c46002221,concept:68ea491b092f,acute renal failure,clinical_concept,setting:90eace7f13ff,Kidney replacement therapy,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:70a26f4f71cf,concept:d1d50bf387fa,poor outcome,clinical_concept,relation:837276742aa9,Prediction,relation,Participates in relation,relation_context,2,0,,,
edge:73d35720b453,concept:162e2710b32d,MAKE30,clinical_concept,setting:009f0c0461ec,PICU,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:740133368523,concept:c609acfda80b,cisplatin-induced AKI,clinical_concept,population:60f1e913db61,Not specified,population,Observed in population,population_context,2,0,,,
edge:759da25f186e,concept:eb6330a5cf69,Hemolytic uremic syndrome,clinical_concept,setting:a2ffebdb6db9,General inpatient,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:7796815114ca,concept:c4ad51bd420d,TIMP-2*IGFBP-7,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,2,2,PMID:28382566;PMID:37365422,Neonatal;Non-neonatal pediatric,Cardiac surgery;Not specified
edge:79ef287876dd,concept:d56990b2d044,uKIM-1/cr,clinical_concept,relation:fdd437d370c4,Diagnosis or staging,relation,Participates in relation,relation_context,2,0,,,
edge:7a3b99d09985,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:fe7cce6fba96,ECMO,clinical_concept,Association,empirical_assertion,2,1,PMID:39254656,Non-neonatal pediatric,Not specified
edge:7a53f25a8eba,concept:0d9bd6b5d986,vancomycin plus piperacillin-tazobactam,clinical_concept,population:a6dd3918708d,Neonatal,population,Observed in population,population_context,2,0,,,
edge:7ac0b73aae0a,concept:6df5cad550fc,poor outcomes,clinical_concept,population:60f1e913db61,Not specified,population,Observed in population,population_context,2,0,,,
edge:7b8ab836466e,concept:68ea491b092f,acute renal failure,clinical_concept,relation:ddafb963e8e5,Management or intervention,relation,Participates in relation,relation_context,2,0,,,
edge:7d26ef341a52,concept:44861e186e12,KIM-1,clinical_concept,population:0fd3b2c23bfc,Pediatric age unclear,population,Observed in population,population_context,2,0,,,
edge:7fc57424d7d0,concept:9d7e5b0836f2,adverse outcomes,clinical_concept,setting:009f0c0461ec,PICU,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:800352af1c24,concept:60be39622d20,high-volume hemofiltration,clinical_concept,relation:d3f0610632bb,Outcome,relation,Participates in relation,relation_context,2,0,,,
edge:8328d8df6a55,concept:f2ffec6282bf,mortality rate,clinical_concept,population:a0247bcb3f69,Non-neonatal pediatric,population,Observed in population,population_context,2,0,,,
